"ID" "WGT" "DEP" "DEP_NAME" "COM" "COM_NAME" "ARR" "ARR_NAME" "URBA" "DEP_CHEF" "COM_CHEF" "COM_CHEF_DIST" "DEP_CHEF_DIST" "NAT_CHEF_DIST" "statoc" "tailmen" "locnais" "datnais" "age" "sexe" "etud5" "radio" "telev" "hifi" "parab" "magne" "cddvd" "frigo" "cuisi" "foyam" "ferre" "clima" "venti" "lit" "matel" "faumo" "ordi" "inter" "elgen" "bicyc" "motoc" "voitu" "barqu" "telfix" "telmob" "equip_tot" "equip_acp"
"379809" "04101_050" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 10 "041" 1977 36 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 2 -0.705120685767445
"379852" "04101_051" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 22 "041" 1963 50 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE 1 -0.884428285301638
"379853" "04101_052" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 7 "041" 1983 30 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 0 -1.14995429288377
"379876" "04101_053" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 4 "041" 1978 35 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 5 0.0274942110901214
"379882" "04101_054" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 2 "041" 1986 27 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 4 -0.238031796492009
"379893" "04101_055" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "Autre" 8 "041" 1976 37 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE 4 -0.432273080811197
"379901" "04101_056" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 7 "041" 1953 60 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 2 -0.682865403608332
"379920" "04101_057" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 10 "041" 1968 45 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 1 -0.801125647571236
"379926" "04101_058" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 6 "041" 1982 31 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 0 -1.14995429288377
"379935" "04101_059" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 7 "041" 1978 35 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 4 -0.439299509418815
"379983" "04101_060" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropFam" 7 "041" 1978 35 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE 3 -0.550533324774101
"379992" "04101_061" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropFam" 4 "041" 1987 26 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 5 0.040557822409841
"380009" "04101_062" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 30 "041" 1957 56 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE 3 -0.633835962504503
"380046" "04101_063" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 2 "041" 1995 18 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE 2 -0.899361970086633
"380073" "04101_064" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 5 "041" 1980 33 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 0 -1.14995429288377
"380078" "04101_065" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 3 "041" 1960 53 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE 3 -0.704825517000945
"380090" "04101_066" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 3 "041" 1973 40 "F" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 1 -0.899657138853133
"380123" "04101_067" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 5 "041" 1986 27 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE 7 0.357833451072209
"380132" "04101_068" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropFam" 11 "041" 1963 50 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 5 -0.0904708641062833
"380142" "04101_069" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropFam" 4 "041" 1990 23 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 4 -0.439299509418815
"380165" "04101_070" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropFam" 8 "041" 1985 28 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 0 -1.14995429288377
"380198" "04101_071" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropFam" 4 "041" 1987 26 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 0 -1.14995429288377
"380232" "04101_072" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropFam" 16 "041" 1963 50 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 6 0.290854976440476
"380243" "04101_073" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropFam" 12 "041" 1973 40 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 4 -0.439299509418815
"380260" "04101_074" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropFam" 4 "041" 1993 20 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE 3 -0.704825517000945
"380275" "04101_075" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropFam" 5 "041" 1988 25 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 4 -0.090766032872783
"380276" "04101_076" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropFam" 21 "041" 1969 44 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 5 -0.0904708641062833
"380284" "04101_077" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 6 "041" 1987 26 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 5 -0.0904708641062833
"380287" "04101_078" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 5 "041" 1981 32 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE 4 -0.285007317191971
"380289" "04101_079" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 4 "041" 1978 35 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE 4 -0.355996871688413
"380317" "04101_080" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 7 "041" 1987 26 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE 3 -0.704825517000945
"380339" "04101_081" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropFam" 10 "041" 1958 55 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE 4 -0.355996871688413
"380343" "04101_082" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropFam" 4 "041" 1984 29 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE 3 -0.704825517000945
"380385" "04101_083" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropFam" 7 "041" 1982 31 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE 3 -0.633835962504503
"380391" "04101_084" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropFam" 22 "041" 1973 40 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 4 -0.439299509418815
"380399" "04101_085" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 10 "041" 1946 67 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 5 -0.0904708641062833
"380426" "04101_086" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 4 "041" 1980 33 "M" "1.Aucun" TRUE TRUE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 7 0.674177801842115
"380427" "04101_087" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 5 "041" 1979 34 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 4 -0.340768018136919
"380453" "04101_088" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 30 "041" 1960 53 "M" "1.Aucun" FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 6 0.109699055145172
"380466" "04101_089" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropFam" 13 "041" 1963 50 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE 3 -0.606294025719049
"380475" "04101_090" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropFam" 8 "041" 1988 25 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 4 -0.439299509418815
"380482" "04101_091" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropFam" 9 "041" 1973 40 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE 5 0.0963185233547886
"380488" "04101_092" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 7 "041" 1946 67 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 5 -0.0904708641062833
"380506" "04101_093" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 6 "041" 1976 37 "M" "2.Primaire" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 6 0.290854976440476
"380535" "04101_094" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 3 "041" 1973 40 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 3 -0.439594678185315
"380542" "04101_095" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 4 "041" 1978 35 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE 2 -0.955122671031581
"380553" "04101_096" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 10 "041" 1963 50 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 2 -0.705120685767445
"380556" "04101_097" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 2 "041" 1988 25 "F" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 3 -0.356292040454913
"380580" "04101_098" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropFam" 5 "041" 1983 30 "M" "3.Secondaire" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE 3 -0.633835962504503
"380583" "04101_099" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 19 "041" 1964 49 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE TRUE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 6 0.179254234127375
"380618" "04101_100" 15.96 "04" "BORGOU" "041" "BEMBEREKE" "04101" "BEROUBOUAY" 0 0 0 39.9039203577241 129.163184510902 460.267973448319 "PropInd" 6 "041" 1990 23 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 4 -0.439299509418815
"380708" "04102_001" 25.12 "04" "BORGOU" "041" "BEMBEREKE" "04102" "BOUANRI" 0 0 0 29.1792198845431 107.12323989936 435.503075063239 "PropFam" 10 "041" 1963 50 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 5 -0.0904708641062833
"380735" "04102_002" 25.12 "04" "BORGOU" "041" "BEMBEREKE" "04102" "BOUANRI" 0 0 0 29.1792198845431 107.12323989936 435.503075063239 "Locat" 5 "027" 1985 28 "F" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 2 -0.606589194485548
"380741" "04102_003" 25.12 "04" "BORGOU" "041" "BEMBEREKE" "04102" "BOUANRI" 0 0 0 29.1792198845431 107.12323989936 435.503075063239 "Locat" 7 "056" 1980 33 "F" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 5 0.309987751876999
"380777" "04102_004" 25.12 "04" "BORGOU" "041" "BEMBEREKE" "04102" "BOUANRI" 0 0 0 29.1792198845431 107.12323989936 435.503075063239 "PropInd" 3 "041" 1972 41 "F" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 3 -0.488328950522644
"380778" "04102_005" 25.12 "04" "BORGOU" "041" "BEMBEREKE" "04102" "BOUANRI" 0 0 0 29.1792198845431 107.12323989936 435.503075063239 "PropFam" 4 "041" 1981 32 "M" "1.Aucun" TRUE TRUE FALSE TRUE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE FALSE TRUE FALSE FALSE FALSE TRUE 10 1.57808636392636
"380849" "04102_006" 25.12 "04" "BORGOU" "041" "BEMBEREKE" "04102" "BOUANRI" 0 0 0 29.1792198845431 107.12323989936 435.503075063239 "PropInd" 2 "041" 1948 65 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE 3 -0.704825517000945
"380854" "04102_007" 25.12 "04" "BORGOU" "041" "BEMBEREKE" "04102" "BOUANRI" 0 0 0 29.1792198845431 107.12323989936 435.503075063239 "PropFam" 8 "041" 1958 55 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 5 -0.0904708641062833
"380873" "04102_008" 25.12 "04" "BORGOU" "041" "BEMBEREKE" "04102" "BOUANRI" 0 0 0 29.1792198845431 107.12323989936 435.503075063239 "PropInd" 9 "041" 1987 26 "M" "3.Secondaire" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 5 0.290559807673977
"380914" "04102_009" 25.12 "04" "BORGOU" "041" "BEMBEREKE" "04102" "BOUANRI" 0 0 0 29.1792198845431 107.12323989936 435.503075063239 "PropFam" 23 "041" 1993 20 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 5 -0.0904708641062833
"380941" "04102_010" 25.12 "04" "BORGOU" "041" "BEMBEREKE" "04102" "BOUANRI" 0 0 0 29.1792198845431 107.12323989936 435.503075063239 "PropInd" 18 "041" 1943 70 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE TRUE 6 0.0264973270472465
"380947" "04102_011" 25.12 "04" "BORGOU" "041" "BEMBEREKE" "04102" "BOUANRI" 0 0 0 29.1792198845431 107.12323989936 435.503075063239 "PropFam" 27 "041" 1970 43 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 5 0.290559807673977
